OrderID,CustomerID,OrderDate,Quantity,ItemPrice,TotalAmount,OrderMonth,CohortMonth
ORD-54048,CUST-1267,2025-05-30 08:46:00,1,37.04,37.04,2025-05,2025-01
ORD-54049,CUST-1817,2025-11-19 10:07:00,4,19.25,77.0,2025-11,2025-06
ORD-54050,CUST-1618,2025-12-16 06:57:00,4,108.67,434.68,2025-12,2025-04
ORD-54051,CUST-1190,2025-02-08 18:03:00,4,56.94,227.76,2025-02,2025-02
ORD-54052,CUST-1174,2025-10-06 10:10:00,1,12.78,12.78,2025-10,2025-02
ORD-54053,CUST-1383,2025-09-24 19:31:00,1,108.0,108.0,2025-09,2025-01
ORD-54054,CUST-1016,2025-12-05 00:21:00,5,140.83,704.15,2025-12,2025-03
ORD-54055,CUST-1110,2025-02-03 14:23:00,5,56.27,281.35,2025-02,2025-01
ORD-54056,CUST-1482,2025-07-15 02:36:00,2,48.33,96.66,2025-07,2025-05
ORD-54057,CUST-1838,2025-10-29 09:32:00,2,33.01,66.02,2025-10,2025-03
ORD-54058,CUST-1748,2025-12-28 00:20:00,5,145.32,726.6,2025-12,2025-05
ORD-54059,CUST-1673,2025-06-02 19:48:00,5,127.03,635.15,2025-06,2025-01
ORD-54060,CUST-1230,2025-11-07 10:24:00,2,106.04,212.08,2025-11,2025-05
ORD-54061,CUST-1272,2025-11-06 06:04:00,5,14.46,72.3,2025-11,2025-02
ORD-54062,CUST-1564,2025-04-17 08:58:00,5,141.34,706.7,2025-04,2025-03
ORD-54063,CUST-1169,2025-04-18 01:12:00,5,37.59,187.95,2025-04,2025-01
ORD-54064,CUST-1837,2025-05-28 22:41:00,5,94.91,474.55,2025-05,2025-03
ORD-54065,CUST-1353,2025-05-26 04:41:00,1,130.18,130.18,2025-05,2025-01
ORD-54066,CUST-1905,2025-08-12 02:30:00,4,37.75,151.0,2025-08,2025-02
ORD-54067,CUST-1072,2025-10-07 07:47:00,5,23.02,115.1,2025-10,2025-01
ORD-54068,CUST-1389,2025-08-12 02:01:00,3,31.98,95.94,2025-08,2025-05
ORD-54069,CUST-1822,2025-06-06 16:01:00,3,10.66,31.98,2025-06,2025-03
ORD-54070,CUST-1120,2025-11-30 01:29:00,4,93.17,372.68,2025-11,2025-04
ORD-54071,CUST-1512,2025-08-21 20:40:00,5,78.31,391.55,2025-08,2025-01
ORD-54072,CUST-1953,2025-11-26 21:39:00,2,103.07,206.14,2025-11,2025-03
ORD-54073,CUST-1784,2025-02-03 21:59:00,4,72.17,288.68,2025-02,2025-02
ORD-54074,CUST-1437,2025-08-08 21:22:00,1,119.81,119.81,2025-08,2025-01
ORD-54075,CUST-1651,2025-04-23 16:01:00,1,67.22,67.22,2025-04,2025-01
ORD-54076,CUST-1956,2025-10-22 21:06:00,4,76.96,307.84,2025-10,2025-01
ORD-54077,CUST-1186,2025-02-07 23:06:00,4,83.96,335.84,2025-02,2025-01
ORD-54078,CUST-1579,2025-01-19 05:36:00,2,141.52,283.04,2025-01,2025-01
ORD-54079,CUST-1190,2025-07-30 01:23:00,5,100.98,504.9,2025-07,2025-02
ORD-54080,CUST-1714,2025-07-09 01:29:00,1,74.95,74.95,2025-07,2025-02
ORD-54081,CUST-1015,2025-10-29 00:08:00,3,13.34,40.02,2025-10,2025-01
ORD-54082,CUST-1931,2025-01-04 03:26:00,4,73.07,292.28,2025-01,2025-01
ORD-54083,CUST-1957,2025-07-12 21:16:00,5,101.88,509.4,2025-07,2025-01
ORD-54084,CUST-1370,2025-01-30 19:45:00,1,113.17,113.17,2025-01,2025-01
ORD-54085,CUST-1240,2025-03-18 04:07:00,1,10.82,10.82,2025-03,2025-03
ORD-54086,CUST-1724,2025-04-15 21:46:00,2,39.83,79.66,2025-04,2025-01
ORD-54087,CUST-1414,2025-07-14 14:36:00,4,62.79,251.16,2025-07,2025-01
ORD-54088,CUST-1003,2025-12-01 09:24:00,5,103.89,519.45,2025-12,2025-02
ORD-54089,CUST-1956,2025-09-28 08:53:00,2,22.08,44.16,2025-09,2025-01
ORD-54090,CUST-1871,2025-09-15 12:16:00,5,98.31,491.55,2025-09,2025-01
ORD-54091,CUST-1685,2025-11-18 02:47:00,2,19.77,39.54,2025-11,2025-03
ORD-54092,CUST-1110,2025-10-07 21:42:00,4,135.93,543.72,2025-10,2025-01
ORD-54093,CUST-1766,2025-05-13 15:42:00,4,15.42,61.68,2025-05,2025-05
ORD-54094,CUST-1040,2025-08-29 17:55:00,2,110.58,221.16,2025-08,2025-02
ORD-54095,CUST-1053,2025-12-14 22:59:00,1,89.45,89.45,2025-12,2025-01
ORD-54097,CUST-1636,2025-01-12 15:11:00,2,64.79,129.58,2025-01,2025-01
ORD-54098,CUST-1779,2025-11-27 02:30:00,2,80.35,160.7,2025-11,2025-01
ORD-54099,CUST-1299,2025-12-22 17:35:00,1,78.32,78.32,2025-12,2025-01
ORD-54100,CUST-1941,2025-03-31 05:51:00,4,113.12,452.48,2025-03,2025-03
ORD-54101,CUST-1321,2025-12-05 01:55:00,2,120.88,241.76,2025-12,2025-08
ORD-54102,CUST-1774,2025-02-09 05:46:00,5,105.2,526.0,2025-02,2025-01
ORD-54103,CUST-1051,2025-11-18 21:56:00,2,13.01,26.02,2025-11,2025-08
ORD-54105,CUST-1872,2025-04-03 04:03:00,4,37.85,151.4,2025-04,2025-02
ORD-54106,CUST-1446,2025-09-11 07:46:00,2,112.86,225.72,2025-09,2025-01
ORD-54107,CUST-1399,2025-11-06 05:47:00,4,55.46,221.84,2025-11,2025-01
ORD-54108,CUST-1654,2025-01-21 22:06:00,1,119.58,119.58,2025-01,2025-01
ORD-54109,CUST-1044,2025-03-07 11:13:00,3,105.66,316.98,2025-03,2025-03
ORD-54112,CUST-1068,2025-11-04 03:24:00,5,76.37,381.85,2025-11,2025-03
ORD-54113,CUST-1591,2025-03-20 14:15:00,5,71.26,356.3,2025-03,2025-03
ORD-54114,CUST-1030,2025-06-29 05:53:00,4,38.39,153.56,2025-06,2025-02
ORD-54115,CUST-1092,2025-08-18 21:03:00,4,87.12,348.48,2025-08,2025-08
ORD-54116,CUST-1845,2025-12-11 05:47:00,3,52.1,156.3,2025-12,2025-04
ORD-54118,CUST-1626,2025-12-23 07:13:00,4,34.59,138.36,2025-12,2025-01
ORD-54119,CUST-1787,2025-05-09 16:11:00,4,9.52,38.08,2025-05,2025-04
ORD-54120,CUST-1225,2025-11-22 21:57:00,3,149.8,449.4,2025-11,2025-02
ORD-54121,CUST-1235,2025-02-10 16:38:00,5,133.32,666.6,2025-02,2025-02
ORD-54122,CUST-1493,2025-03-19 02:00:00,3,132.41,397.23,2025-03,2025-03
ORD-54123,CUST-1699,2025-03-25 06:02:00,2,7.47,14.94,2025-03,2025-02
ORD-54124,CUST-1393,2025-10-11 02:06:00,4,77.7,310.8,2025-10,2025-02
ORD-54125,CUST-1065,2025-05-17 02:09:00,1,84.7,84.7,2025-05,2025-02
ORD-54126,CUST-1734,2025-04-26 03:13:00,4,129.7,518.8,2025-04,2025-04
ORD-54127,CUST-1760,2025-06-03 12:24:00,2,79.81,159.62,2025-06,2025-06
ORD-54128,CUST-1976,2025-12-25 20:16:00,2,137.74,275.48,2025-12,2025-03
ORD-54129,CUST-1248,2025-01-12 22:32:00,3,19.93,59.79,2025-01,2025-01
ORD-54130,CUST-1710,2025-05-01 23:46:00,3,18.69,56.07,2025-05,2025-04
ORD-54131,CUST-1416,2025-01-11 06:16:00,4,16.19,64.76,2025-01,2025-01
ORD-54132,CUST-1418,2025-07-14 23:00:00,1,97.88,97.88,2025-07,2025-01
ORD-54133,CUST-1351,2025-04-29 03:11:00,3,140.85,422.55,2025-04,2025-03
ORD-54134,CUST-1562,2025-07-27 08:11:00,2,49.09,98.18,2025-07,2025-01
ORD-54135,CUST-1144,2025-09-02 20:21:00,2,148.61,297.22,2025-09,2025-01
ORD-54136,CUST-1245,2025-04-17 15:42:00,3,85.39,256.17,2025-04,2025-01
ORD-54137,CUST-1791,2025-02-11 12:12:00,2,17.94,35.88,2025-02,2025-02
ORD-54138,CUST-1360,2025-01-26 21:19:00,3,146.27,438.81,2025-01,2025-01
ORD-54139,CUST-1489,2025-01-29 19:39:00,1,147.58,147.58,2025-01,2025-01
ORD-54140,CUST-1625,2025-09-29 20:00:00,5,130.99,654.95,2025-09,2025-03
ORD-54141,CUST-1788,2025-02-17 14:22:00,1,136.11,136.11,2025-02,2025-01
ORD-54142,CUST-1680,2025-10-26 00:13:00,3,31.09,93.27,2025-10,2025-07
ORD-54143,CUST-1470,2025-08-02 03:33:00,5,130.3,651.5,2025-08,2025-01
ORD-54144,CUST-1604,2025-10-28 22:21:00,1,132.45,132.45,2025-10,2025-10
ORD-54145,CUST-1553,2025-12-10 01:45:00,1,102.67,102.67,2025-12,2025-01
ORD-54146,CUST-1517,2025-05-08 02:00:00,5,102.67,513.35,2025-05,2025-03
ORD-54147,CUST-1057,2025-08-21 22:34:00,3,106.49,319.47,2025-08,2025-03
ORD-54148,CUST-1917,2025-01-04 22:20:00,2,146.63,293.26,2025-01,2025-01
ORD-54149,CUST-1311,2025-11-21 02:54:00,4,140.41,561.64,2025-11,2025-03
ORD-54150,CUST-1749,2025-01-06 23:58:00,2,33.1,66.2,2025-01,2025-01
ORD-54151,CUST-1492,2025-03-22 22:33:00,4,41.51,166.04,2025-03,2025-01
ORD-54152,CUST-1573,2025-07-22 19:34:00,5,53.21,266.05,2025-07,2025-01
ORD-54153,CUST-1300,2025-11-18 13:13:00,3,137.59,412.77,2025-11,2025-03
ORD-54154,CUST-1185,2025-01-12 01:22:00,1,77.35,77.35,2025-01,2025-01
ORD-54155,CUST-1267,2025-07-19 02:42:00,2,62.12,124.24,2025-07,2025-01
ORD-54156,CUST-1544,2025-08-03 10:18:00,2,119.44,238.88,2025-08,2025-01
ORD-54157,CUST-1509,2025-01-12 00:10:00,3,130.24,390.72,2025-01,2025-01
ORD-54158,CUST-1157,2025-05-11 03:12:00,5,144.14,720.7,2025-05,2025-05
ORD-54159,CUST-1866,2025-02-24 14:54:00,4,82.4,329.6,2025-02,2025-02
ORD-54160,CUST-1655,2025-05-05 15:18:00,1,50.11,50.11,2025-05,2025-02
ORD-54161,CUST-1565,2025-11-20 11:36:00,1,139.43,139.43,2025-11,2025-08
ORD-54162,CUST-1078,2025-10-07 10:15:00,4,85.07,340.28,2025-10,2025-04
ORD-54163,CUST-1094,2025-01-09 10:04:00,1,130.96,130.96,2025-01,2025-01
ORD-54164,CUST-1787,2025-11-21 06:10:00,3,84.66,253.98,2025-11,2025-04
ORD-54165,CUST-1080,2025-09-18 08:13:00,1,26.15,26.15,2025-09,2025-02
ORD-54166,CUST-1619,2025-01-08 01:09:00,4,19.14,76.56,2025-01,2025-01
ORD-54167,CUST-1046,2025-08-24 01:45:00,1,65.42,65.42,2025-08,2025-01
ORD-54168,CUST-1853,2025-06-03 09:34:00,1,75.18,75.18,2025-06,2025-06
ORD-54169,CUST-1730,2025-06-19 03:05:00,1,48.3,48.3,2025-06,2025-06
ORD-54170,CUST-1082,2025-02-15 23:09:00,5,117.36,586.8,2025-02,2025-02
ORD-54172,CUST-1398,2025-08-14 05:03:00,4,50.48,201.92,2025-08,2025-02
ORD-54173,CUST-1925,2025-08-08 13:06:00,5,133.15,665.75,2025-08,2025-06
ORD-54174,CUST-1320,2025-01-10 06:45:00,2,32.53,65.06,2025-01,2025-01
ORD-54175,CUST-1411,2025-03-07 02:35:00,5,70.31,351.55,2025-03,2025-02
ORD-54176,CUST-1309,2025-04-28 09:24:00,4,39.84,159.36,2025-04,2025-03
ORD-54177,CUST-1952,2025-04-25 19:21:00,4,100.31,401.24,2025-04,2025-04
ORD-54179,CUST-1431,2025-04-10 15:35:00,3,109.0,327.0,2025-04,2025-01
ORD-54180,CUST-1674,2025-07-13 02:02:00,1,35.12,35.12,2025-07,2025-05
ORD-54181,CUST-1695,2025-11-06 20:16:00,3,145.64,436.92,2025-11,2025-01
ORD-54182,CUST-1987,2025-09-23 15:03:00,1,44.76,44.76,2025-09,2025-01
ORD-54183,CUST-1822,2025-07-19 02:40:00,4,97.69,390.76,2025-07,2025-03
ORD-54184,CUST-1387,2025-11-22 03:22:00,5,38.53,192.65,2025-11,2025-01
ORD-54185,CUST-1259,2025-09-19 00:24:00,4,36.37,145.48,2025-09,2025-04
ORD-54186,CUST-1832,2025-12-06 04:13:00,1,55.2,55.2,2025-12,2025-02
ORD-54187,CUST-1638,2025-02-13 03:16:00,3,88.03,264.09,2025-02,2025-02
ORD-54188,CUST-1010,2025-01-10 09:15:00,4,64.94,259.76,2025-01,2025-01
ORD-54189,CUST-1748,2025-07-15 03:48:00,2,89.09,178.18,2025-07,2025-05
ORD-54190,CUST-1179,2025-08-07 03:52:00,1,89.22,89.22,2025-08,2025-04
ORD-54191,CUST-1228,2025-04-10 21:10:00,2,14.35,28.7,2025-04,2025-01
ORD-54192,CUST-1331,2025-07-29 22:06:00,5,67.26,336.3,2025-07,2025-01
ORD-54193,CUST-1990,2025-03-29 17:19:00,3,5.79,17.37,2025-03,2025-03
ORD-54195,CUST-1901,2025-06-21 16:30:00,3,66.11,198.33,2025-06,2025-03
ORD-54196,CUST-1285,2025-09-10 08:43:00,3,6.82,20.46,2025-09,2025-01
ORD-54197,CUST-1279,2025-07-20 08:18:00,3,85.04,255.12,2025-07,2025-03
ORD-54198,CUST-1515,2025-05-21 12:46:00,2,98.66,197.32,2025-05,2025-03
ORD-54199,CUST-1202,2025-03-27 20:56:00,1,14.18,14.18,2025-03,2025-01
ORD-54200,CUST-1644,2025-08-05 14:28:00,5,18.22,91.1,2025-08,2025-01
ORD-54201,CUST-1784,2025-08-20 07:17:00,2,21.21,42.42,2025-08,2025-02
ORD-54202,CUST-1723,2025-10-22 10:35:00,5,117.44,587.2,2025-10,2025-06
ORD-54203,CUST-1579,2025-03-23 02:24:00,4,87.92,351.68,2025-03,2025-01
ORD-54204,CUST-1758,2025-09-10 04:57:00,4,119.28,477.12,2025-09,2025-01
ORD-54205,CUST-1501,2025-01-08 21:04:00,2,84.02,168.04,2025-01,2025-01
ORD-54206,CUST-1431,2025-01-13 18:59:00,2,117.61,235.22,2025-01,2025-01
ORD-54207,CUST-1318,2025-08-04 05:06:00,5,121.51,607.55,2025-08,2025-02
ORD-54208,CUST-1134,2025-05-06 19:20:00,3,125.85,377.55,2025-05,2025-02
ORD-54209,CUST-1567,2025-12-26 08:36:00,1,140.79,140.79,2025-12,2025-03
ORD-54210,CUST-1944,2025-11-09 15:27:00,2,63.58,127.16,2025-11,2025-01
ORD-54211,CUST-1032,2025-12-21 08:08:00,5,124.79,623.95,2025-12,2025-03
ORD-54212,CUST-1613,2025-07-22 14:37:00,5,47.88,239.4,2025-07,2025-01
ORD-54213,CUST-1539,2025-05-18 03:37:00,5,96.23,481.15,2025-05,2025-01
ORD-54214,CUST-1395,2025-07-25 15:24:00,4,27.55,110.2,2025-07,2025-01
ORD-54215,CUST-1873,2025-02-24 23:27:00,2,130.77,261.54,2025-02,2025-02
ORD-54216,CUST-1652,2025-10-12 15:17:00,4,59.3,237.2,2025-10,2025-07
ORD-54218,CUST-1674,2025-05-10 16:40:00,2,23.53,47.06,2025-05,2025-05
ORD-54219,CUST-1373,2025-12-13 13:07:00,4,140.61,562.44,2025-12,2025-03
ORD-54220,CUST-1811,2025-07-02 19:57:00,3,93.4,280.2,2025-07,2025-02
ORD-54221,CUST-1643,2025-06-13 02:09:00,1,80.72,80.72,2025-06,2025-02
ORD-54223,CUST-1278,2025-12-21 13:58:00,2,99.38,198.76,2025-12,2025-03
ORD-54224,CUST-1463,2025-09-18 09:37:00,3,88.41,265.23,2025-09,2025-01
ORD-54225,CUST-1254,2025-06-02 23:41:00,3,145.58,436.74,2025-06,2025-04
ORD-54226,CUST-1664,2025-01-02 11:55:00,3,79.8,239.4,2025-01,2025-01
ORD-54227,CUST-1124,2025-12-16 02:52:00,2,100.52,201.04,2025-12,2025-04
ORD-54228,CUST-1276,2025-12-10 03:57:00,2,60.74,121.48,2025-12,2025-02
ORD-54229,CUST-1007,2025-04-02 17:48:00,5,44.58,222.9,2025-04,2025-04
ORD-54230,CUST-1567,2025-05-27 05:43:00,3,68.2,204.6,2025-05,2025-03
ORD-54231,CUST-1218,2025-01-01 05:14:00,3,144.57,433.71,2025-01,2025-01
ORD-54232,CUST-1642,2025-02-23 01:29:00,3,130.9,392.7,2025-02,2025-02
ORD-54233,CUST-1347,2025-11-16 12:21:00,4,50.42,201.68,2025-11,2025-04
ORD-54234,CUST-1824,2025-03-05 08:35:00,3,85.01,255.03,2025-03,2025-01
ORD-54235,CUST-1940,2025-08-16 17:19:00,3,9.86,29.58,2025-08,2025-07
ORD-54236,CUST-1241,2025-09-21 09:58:00,5,83.33,416.65,2025-09,2025-01
ORD-54237,CUST-1268,2025-09-30 11:28:00,3,127.34,382.02,2025-09,2025-01
ORD-54239,CUST-1642,2025-07-31 03:38:00,3,84.61,253.83,2025-07,2025-02
ORD-54240,CUST-1159,2025-07-25 21:10:00,1,39.92,39.92,2025-07,2025-01
ORD-54241,CUST-1522,2025-07-22 01:54:00,4,66.05,264.2,2025-07,2025-04
ORD-54242,CUST-1642,2025-12-21 04:14:00,5,66.59,332.95,2025-12,2025-02
ORD-54243,CUST-1878,2025-01-18 00:00:00,5,84.45,422.25,2025-01,2025-01
ORD-54244,CUST-1375,2025-10-04 06:31:00,1,38.6,38.6,2025-10,2025-02
ORD-54245,CUST-1628,2025-10-14 16:15:00,2,62.66,125.32,2025-10,2025-01
ORD-54246,CUST-1194,2025-07-08 22:29:00,1,117.33,117.33,2025-07,2025-02
ORD-54247,CUST-1084,2025-01-11 12:48:00,2,103.51,207.02,2025-01,2025-01
ORD-54248,CUST-1949,2025-01-01 19:39:00,4,15.54,62.16,2025-01,2025-01
ORD-54249,CUST-1260,2025-06-08 18:52:00,2,62.78,125.56,2025-06,2025-06
ORD-54250,CUST-1079,2025-01-18 20:20:00,3,62.7,188.1,2025-01,2025-01
ORD-54251,CUST-1489,2025-04-05 05:40:00,4,112.49,449.96,2025-04,2025-01
ORD-54253,CUST-1961,2025-08-05 07:37:00,5,67.83,339.15,2025-08,2025-03
ORD-54254,CUST-1007,2025-06-24 12:01:00,1,112.92,112.92,2025-06,2025-04
ORD-54256,CUST-1336,2025-05-18 13:39:00,1,15.07,15.07,2025-05,2025-04
ORD-54257,CUST-1151,2025-05-13 06:26:00,1,144.93,144.93,2025-05,2025-02
ORD-54258,CUST-1150,2025-11-13 12:03:00,2,77.37,154.74,2025-11,2025-01
ORD-54259,CUST-1843,2025-02-11 13:00:00,1,47.67,47.67,2025-02,2025-02
ORD-54260,CUST-1672,2025-11-12 00:36:00,2,126.48,252.96,2025-11,2025-01
ORD-54261,CUST-1273,2025-05-21 18:42:00,4,97.46,389.84,2025-05,2025-01
ORD-54262,CUST-1687,2025-05-01 04:06:00,4,15.09,60.36,2025-05,2025-05
ORD-54263,CUST-1090,2025-05-30 10:07:00,1,5.26,5.26,2025-05,2025-03
ORD-54264,CUST-1196,2025-12-04 19:37:00,1,118.86,118.86,2025-12,2025-03
ORD-54265,CUST-1194,2025-05-29 03:55:00,3,29.11,87.33,2025-05,2025-02
ORD-54267,CUST-1808,2025-07-04 23:01:00,4,137.39,549.56,2025-07,2025-01
ORD-54268,CUST-1681,2025-04-26 19:15:00,2,149.4,298.8,2025-04,2025-02
ORD-54269,CUST-1380,2025-02-04 22:01:00,3,52.04,156.12,2025-02,2025-02
ORD-54270,CUST-1211,2025-08-15 23:22:00,4,94.04,376.16,2025-08,2025-03
ORD-54271,CUST-1358,2025-01-11 12:52:00,3,68.39,205.17,2025-01,2025-01
ORD-54273,CUST-1681,2025-03-22 23:44:00,3,103.94,311.82,2025-03,2025-02
ORD-54274,CUST-1927,2025-03-19 15:19:00,5,116.07,580.35,2025-03,2025-01
ORD-54275,CUST-1161,2025-04-28 03:06:00,5,102.41,512.05,2025-04,2025-04
ORD-54276,CUST-1352,2025-08-24 18:45:00,1,68.71,68.71,2025-08,2025-01
ORD-54277,CUST-1117,2025-06-20 00:16:00,4,46.77,187.08,2025-06,2025-05
ORD-54278,CUST-1182,2025-12-04 06:02:00,2,81.32,162.64,2025-12,2025-04
ORD-54279,CUST-1027,2025-09-23 17:55:00,4,12.79,51.16,2025-09,2025-02
ORD-54281,CUST-1397,2025-12-04 23:19:00,2,119.25,238.5,2025-12,2025-03
ORD-54282,CUST-1039,2025-06-27 14:57:00,2,32.31,64.62,2025-06,2025-06
ORD-54283,CUST-1508,2025-07-20 07:12:00,2,39.89,79.78,2025-07,2025-04
ORD-54284,CUST-1307,2025-04-05 20:46:00,1,130.96,130.96,2025-04,2025-04
ORD-54285,CUST-1341,2025-10-24 06:05:00,2,90.9,181.8,2025-10,2025-03
ORD-54286,CUST-1550,2025-12-06 02:41:00,4,6.77,27.08,2025-12,2025-03
ORD-54287,CUST-1320,2025-12-09 03:59:00,1,144.33,144.33,2025-12,2025-01
ORD-54288,CUST-1560,2025-09-26 15:27:00,1,115.12,115.12,2025-09,2025-03
ORD-54289,CUST-1449,2025-08-04 23:00:00,1,133.79,133.79,2025-08,2025-05
ORD-54290,CUST-1075,2025-11-21 01:45:00,3,84.54,253.62,2025-11,2025-01
ORD-54291,CUST-1824,2025-04-23 16:07:00,1,134.0,134.0,2025-04,2025-01
ORD-54292,CUST-1328,2025-06-01 03:07:00,3,18.12,54.36,2025-06,2025-03
ORD-54293,CUST-1389,2025-05-16 23:35:00,2,36.94,73.88,2025-05,2025-05
ORD-54294,CUST-1645,2025-05-21 01:01:00,4,98.8,395.2,2025-05,2025-05
ORD-54295,CUST-1516,2025-11-14 17:41:00,3,52.07,156.21,2025-11,2025-06
ORD-54296,CUST-1350,2025-04-27 02:57:00,5,55.99,279.95,2025-04,2025-03
ORD-54297,CUST-1145,2025-10-16 05:20:00,2,116.9,233.8,2025-10,2025-01
ORD-54298,CUST-1110,2025-09-13 16:16:00,4,60.75,243.0,2025-09,2025-01
ORD-54299,CUST-1483,2025-10-25 05:52:00,5,45.54,227.7,2025-10,2025-02
ORD-54300,CUST-1448,2025-10-18 08:08:00,1,124.85,124.85,2025-10,2025-01
ORD-54301,CUST-1535,2025-09-01 19:35:00,3,79.56,238.68,2025-09,2025-01
ORD-54302,CUST-1136,2025-09-02 00:30:00,4,59.62,238.48,2025-09,2025-08
ORD-54303,CUST-1232,2025-07-15 03:20:00,4,133.98,535.92,2025-07,2025-02
ORD-54304,CUST-1142,2025-08-04 12:12:00,1,111.39,111.39,2025-08,2025-03
ORD-54305,CUST-1886,2025-09-04 10:46:00,4,97.79,391.16,2025-09,2025-03
ORD-54306,CUST-1583,2025-08-08 04:13:00,5,21.97,109.85,2025-08,2025-06
ORD-54307,CUST-1864,2025-09-03 11:53:00,2,38.25,76.5,2025-09,2025-01
ORD-54308,CUST-1544,2025-04-16 16:15:00,3,100.1,300.3,2025-04,2025-01
ORD-54309,CUST-1239,2025-06-21 20:28:00,3,13.59,40.77,2025-06,2025-06
ORD-54310,CUST-1294,2025-04-02 03:49:00,1,66.53,66.53,2025-04,2025-01
ORD-54311,CUST-1528,2025-01-03 16:34:00,3,37.87,113.61,2025-01,2025-01
ORD-54312,CUST-1646,2025-09-24 08:07:00,3,75.2,225.6,2025-09,2025-01
ORD-54313,CUST-1210,2025-02-11 23:09:00,1,79.84,79.84,2025-02,2025-01
ORD-54314,CUST-1451,2025-02-01 03:08:00,2,98.36,196.72,2025-02,2025-01
ORD-54315,CUST-1914,2025-07-28 13:36:00,4,124.88,499.52,2025-07,2025-04
ORD-54316,CUST-1170,2025-12-17 08:03:00,3,101.34,304.02,2025-12,2025-02
ORD-54317,CUST-1995,2025-11-17 04:10:00,5,7.8,39.0,2025-11,2025-04
ORD-54318,CUST-1606,2025-10-27 08:49:00,5,18.28,91.4,2025-10,2025-01
ORD-54321,CUST-1876,2025-04-24 23:22:00,1,112.37,112.37,2025-04,2025-01
ORD-54322,CUST-1844,2025-01-11 06:09:00,4,15.23,60.92,2025-01,2025-01
ORD-54323,CUST-1411,2025-02-14 22:13:00,3,23.48,70.44,2025-02,2025-02
ORD-54324,CUST-1964,2025-02-27 23:37:00,1,55.73,55.73,2025-02,2025-02
ORD-54325,CUST-1433,2025-04-10 09:24:00,1,124.08,124.08,2025-04,2025-04
ORD-54326,CUST-1466,2025-01-10 18:22:00,1,79.62,79.62,2025-01,2025-01
ORD-54327,CUST-1367,2025-11-20 03:34:00,1,21.39,21.39,2025-11,2025-02
ORD-54328,CUST-1882,2025-07-23 08:26:00,5,29.9,149.5,2025-07,2025-01
ORD-54329,CUST-1305,2025-03-09 11:28:00,1,122.24,122.24,2025-03,2025-01
ORD-54330,CUST-1037,2025-07-01 04:20:00,2,71.7,143.4,2025-07,2025-07
ORD-54331,CUST-1189,2025-11-08 09:36:00,3,84.45,253.35,2025-11,2025-08
ORD-54332,CUST-1105,2025-09-29 07:53:00,5,8.87,44.35,2025-09,2025-01
ORD-54333,CUST-1020,2025-07-16 21:17:00,5,114.19,570.95,2025-07,2025-02
ORD-54335,CUST-1063,2025-12-13 00:01:00,2,11.31,22.62,2025-12,2025-05
ORD-54336,CUST-1096,2025-03-24 06:20:00,1,109.29,109.29,2025-03,2025-02
ORD-54337,CUST-1290,2025-10-25 01:55:00,1,113.39,113.39,2025-10,2025-02
ORD-54338,CUST-1743,2025-10-31 02:22:00,4,132.84,531.36,2025-10,2025-02
ORD-54339,CUST-1275,2025-06-01 07:36:00,3,36.04,108.12,2025-06,2025-01
ORD-54340,CUST-1598,2025-07-20 18:40:00,4,73.59,294.36,2025-07,2025-07
ORD-54341,CUST-1701,2025-07-24 07:47:00,2,117.74,235.48,2025-07,2025-07
ORD-54342,CUST-1878,2025-02-25 14:12:00,2,74.05,148.1,2025-02,2025-01
ORD-54343,CUST-1168,2025-04-25 11:53:00,1,94.08,94.08,2025-04,2025-04
ORD-54344,CUST-1413,2025-05-07 11:19:00,3,52.93,158.79,2025-05,2025-02
ORD-54345,CUST-1676,2025-10-19 11:05:00,1,38.08,38.08,2025-10,2025-01
ORD-54346,CUST-1729,2025-07-08 07:29:00,3,45.02,135.06,2025-07,2025-01
ORD-54347,CUST-1128,2025-02-06 06:16:00,5,50.45,252.25,2025-02,2025-02
ORD-54348,CUST-1547,2025-06-15 08:40:00,2,52.69,105.38,2025-06,2025-01
ORD-54349,CUST-1927,2025-03-22 10:08:00,2,149.06,298.12,2025-03,2025-01
ORD-54350,CUST-1472,2025-02-12 20:10:00,4,63.51,254.04,2025-02,2025-02
ORD-54351,CUST-1169,2025-11-18 10:53:00,5,32.76,163.8,2025-11,2025-01
ORD-54352,CUST-1222,2025-11-07 06:11:00,4,102.08,408.32,2025-11,2025-02
ORD-54353,CUST-1428,2025-10-06 19:44:00,3,67.26,201.78,2025-10,2025-01
ORD-54354,CUST-1914,2025-07-11 23:00:00,2,43.57,87.14,2025-07,2025-04
ORD-54355,CUST-1746,2025-09-29 12:25:00,2,58.73,117.46,2025-09,2025-03
ORD-54356,CUST-1362,2025-01-30 17:21:00,3,27.98,83.94,2025-01,2025-01
ORD-54357,CUST-1194,2025-02-14 08:02:00,3,134.52,403.56,2025-02,2025-02
ORD-54358,CUST-1318,2025-09-02 05:31:00,2,102.27,204.54,2025-09,2025-02
ORD-54359,CUST-1759,2025-08-23 09:35:00,3,134.37,403.11,2025-08,2025-01
ORD-54360,CUST-1809,2025-10-02 06:21:00,3,58.25,174.75,2025-10,2025-04
ORD-54361,CUST-1842,2025-01-25 14:21:00,5,135.38,676.9,2025-01,2025-01
ORD-54362,CUST-1764,2025-01-05 11:24:00,1,54.94,54.94,2025-01,2025-01
